this variable degree of symptoms can make the diagnosis of an oxidative metabolic disorder more difficult to recognize , but should be highly suspected when myopathy and encephalopathy are present together .	suspected	expected	likely	predicted	feared	possible	reported	indicated	assumed	probable	recognized
if you suspect something is out of the ordinary then its time to call the police and either pass on the information or request to see an officer if necessary .	suspect	think	believe	guess	imagine	feel	conceive	see	know	suggest	consider
i suspect that all the other committees will have an away day and that all of those will have a European element .	suspect	believe	think	hope	guess	imagine	know	conceive	feel	trust	remember
suspected of conspiracy , securities fraud and obstruction of justice , Stewart is ultimately indicted , found guilty of all charges and sentenced to five months in prison followed by five months of house arrest .	suspected	suspicious	suggested	alleged	believed	suspect	supposed	possible	presumed	threatened	expected
here 's a cross-section : -- Wizbang 's Kevin Alyward : " I remain skeptical of the argument the Schindler 's lawyers have put forth ( they claimed that Terri Schiavo 's religious and due process rights have been violated ) in their federal case , and suspect the Supreme Court may decided not to hear the case .	suspect	hope	believe	think	imagine	fear	guess	consider	
either way , it appears that the SPDC Commander suspects that the rice has gone to the KNLA .	suspects	thinks	believes	guesses	knows	imagines	hopes	suggests	considers	thoughts	seems
i suspect I will be able to nitpick all counterarguments .	suspect	believe	think	guess	hope	question	know	imagine	conceive	are	fear
plaintiff presents , as an example of " government spying , " an incident in which another person is suspected , without factual basis , of being an infiltrator : on October 10 , 2001 , Seattle Central Community College Freedom Socialists Club held a form entitled " A Speakout Against War .	suspected	supposed	believed	suspect	suggested	alleged	reported	considered	convinced	thought	expected
Spaghettini with mullet roe and grated vegetables , and penne with sundried tomatoes and basil were both full of flavour and pleasantly light , which was lucky as I was almost defeated by an exceptionally tender and tasty lamb shank to follow .	tender	soft	juicy	light	meaty	supple	sweet	savory	smooth	mild	bright
women usually notice little change in their breasts , but if you are a man , your breasts may become slightly larger and may be tender .	tender	soft	tight	light	supple	firm	thin	long	full	strong	fat
 i can be very , very strong , but on the other hand , I have very tender sentiments .	tender	soft	loving	supportive	caring	warm	patient	friendly	kind	lovely	nice
rabbits often feed on young , tender perennial growth as it emerges in spring , or on young transplants .	tender	soft	warm	sweet	supple	ripe	gentle	very tender	bright	juicy	pretty
the grilled octopus was very tender .	tender	soft	smooth	juicy	slim	light	sweet	supple	sharp	meaty	savory
Cook the rice , covered , over boiling water for about 30 minutes , or until the grains are tender .	tender	soft	pliable	smooth	sharp	light	clear	firm	brittle	slim	easy
they feed at that period on the opening buds of maples , and others that are equally tender and juicy .	tender	soft	sweet	juicy	supple	warm	nice	light	delicate	smooth	mild
